Speaker_1,Speaker_2,Speaker_1_Time_Sec,Speaker_2_Time_Sec,Raw_Time_Diff_Sec,Matched_Phrase,Estimated_Distance_Ft,Estimated_Distance_M
Max,Kush,295.0,301.02,6.02,to actually be doing,6774.49,2064.86
Max,Alicia,295.0,287.4,7.6,to actually be doing,8552.51,2606.8
Max,Riad,295.25,291.207,4.0433,actually be doing what,4550.08,1386.86
Max,Kush,295.25,301.438,6.1878,actually be doing what,6963.29,2122.41
Max,Alicia,295.25,287.8,7.45,actually be doing what,8383.71,2555.35
Max,Riad,295.5,291.673,3.8267,be doing what we,4306.26,1312.55
Max,Kush,295.5,301.856,6.3556,be doing what we,7152.1,2179.96
Max,Alicia,295.5,288.2,7.3,be doing what we,8214.91,2503.9
Max,Riad,295.75,292.14,3.61,doing what we call,4062.44,1238.23
Max,Kush,295.75,302.273,6.5233,doing what we call,7340.9,2237.5
Max,Alicia,295.75,288.6,7.15,doing what we call,8046.11,2452.45
Max,Riad,296.0,292.607,3.3933,what we call a,3818.62,1163.91
Max,Kush,296.0,302.691,6.6911,what we call a,7529.71,2295.05
Max,Alicia,296.0,289.0,7.0,what we call a,7877.31,2401.0
Max,Riad,296.4,293.073,3.3267,we call a seminar,3743.6,1141.05
Max,Kush,296.4,303.109,6.7089,we call a seminar,7549.71,2301.15
Max,Alicia,296.4,289.4,7.0,we call a seminar,7877.31,2401.0
Max,Riad,296.8,293.54,3.26,call a seminar were,3668.58,1118.18
Max,Kush,296.8,303.527,6.7267,call a seminar were,7569.72,2307.25
Max,Alicia,296.8,289.8,7.0,call a seminar were,7877.31,2401.0
Max,Riad,297.2,294.007,3.1933,a seminar were going,3593.55,1095.31
Max,Kush,297.2,303.944,6.7444,a seminar were going,7589.73,2313.34
Max,Alicia,297.2,290.2,7.0,a seminar were going,7877.31,2401.0
Max,Riad,297.6,294.473,3.1267,seminar were going to,3518.53,1072.45
Max,Kush,297.6,304.362,6.7622,seminar were going to,7609.73,2319.44
Max,Alicia,297.6,290.6,7.0,seminar were going to,7877.31,2401.0
Max,Riad,298.0,294.94,3.06,were going to be,3443.51,1049.58
Max,Kush,298.0,304.78,6.78,were going to be,7629.74,2325.54
Max,Alicia,298.0,291.0,7.0,were going to be,7877.31,2401.0
Max,Riad,298.333,295.107,3.2267,going to be going,3631.06,1106.75
Max,Kush,298.333,304.993,6.66,going to be going,7494.7,2284.38
Max,Alicia,298.333,291.333,7.0,going to be going,7877.31,2401.0
Max,Riad,298.667,295.273,3.3933,to be going around,3818.62,1163.91
Max,Kush,298.667,305.207,6.54,to be going around,7359.66,2243.22
Max,Alicia,298.667,291.667,7.0,to be going around,7877.31,2401.0
Max,Riad,299.0,295.44,3.56,be going around im,4006.17,1221.08
Max,Kush,299.0,305.42,6.42,be going around im,7224.62,2202.06
Max,Alicia,299.0,292.0,7.0,be going around im,7877.31,2401.0
Max,Riad,299.333,295.607,3.7267,going around im going,4193.73,1278.25
Max,Kush,299.333,305.633,6.3,going around im going,7089.58,2160.9
Max,Alicia,299.333,292.333,7.0,going around im going,7877.31,2401.0
Max,Riad,299.667,295.773,3.8933,around im going to,4381.28,1335.41
Max,Kush,299.667,305.847,6.18,around im going to,6954.54,2119.74
Max,Alicia,299.667,292.667,7.0,around im going to,7877.31,2401.0
Max,Riad,300.0,295.98,4.02,im going to be,4523.83,1378.86
Max,Kush,300.0,306.06,6.06,im going to be,6819.5,2078.58
Max,Alicia,300.0,293.0,7.0,im going to be,7877.31,2401.0
Max,Riad,300.286,296.48,3.8057,going to be passing,4282.68,1305.36
Max,Kush,300.286,306.496,6.2103,going to be passing,6988.62,2130.13
Max,Alicia,300.286,293.5,6.7857,going to be passing,7636.17,2327.5
Max,Riad,300.571,296.98,3.5914,to be passing around,4041.54,1231.86
Max,Kush,300.571,306.932,6.3606,to be passing around,7157.74,2181.68
Max,Alicia,300.571,294.0,6.5714,to be passing around,7395.03,2254.0
Max,Riad,300.857,297.48,3.3771,be passing around the,3800.4,1158.36
Max,Kush,300.857,307.368,6.5109,be passing around the,7326.86,2233.22
Max,Alicia,300.857,294.5,6.3571,be passing around the,7153.88,2180.5
Max,Riad,301.143,297.98,3.1629,passing around the talking,3559.26,1084.86
Max,Kush,301.143,307.804,6.6611,passing around the talking,7495.98,2284.77
Max,Alicia,301.143,295.0,6.1429,passing around the talking,6912.74,2107.0
Max,Riad,301.429,298.48,2.9486,around the talking panda,3318.12,1011.36
Max,Kush,301.429,308.24,6.8114,around the talking panda,7665.1,2336.32
Max,Alicia,301.429,295.5,5.9286,around the talking panda,6671.6,2033.5
Max,Riad,301.714,298.98,2.7343,the talking panda here,3076.97,937.86
Max,Kush,301.714,308.676,6.9617,the talking panda here,7834.23,2387.87
Max,Alicia,301.714,296.0,5.7143,the talking panda here,6430.46,1960.0
Max,Riad,302.0,299.48,2.52,talking panda here this,2835.83,864.36
Max,Alicia,302.0,296.5,5.5,talking panda here this,6189.31,1886.5
Max,Riad,302.667,299.98,2.6867,panda here this is,3023.39,921.53
Max,Alicia,302.667,297.0,5.6667,panda here this is,6376.87,1943.67
Max,Riad,303.333,300.48,2.8533,here this is a,3210.94,978.69
Max,Alicia,303.333,297.5,5.8333,here this is a,6564.42,2000.83
Max,Riad,304.0,300.98,3.02,this is a panda,3398.5,1035.86
Max,Kush,304.0,310.98,6.98,this is a panda,7854.8,2394.14
Max,Alicia,304.0,298.0,6.0,this is a panda,6751.98,2058.0
Max,Riad,304.5,301.48,3.02,is a panda does,3398.5,1035.86
Max,Alicia,304.5,298.5,6.0,is a panda does,6751.98,2058.0
Max,Riad,305.0,301.98,3.02,a panda does it,3398.5,1035.86
Max,Alicia,305.0,299.0,6.0,a panda does it,6751.98,2058.0
Max,Riad,305.5,302.48,3.02,panda does it talk,3398.5,1035.86
Max,Alicia,305.5,299.5,6.0,panda does it talk,6751.98,2058.0
Max,Riad,306.0,302.98,3.02,does it talk it,3398.5,1035.86
Max,Alicia,306.0,300.0,6.0,does it talk it,6751.98,2058.0
Max,Riad,306.667,303.313,3.3533,it talk it doesnt,3773.61,1150.19
Max,Alicia,306.667,300.333,6.3333,it talk it doesnt,7127.09,2172.33
Max,Riad,307.333,303.647,3.6867,talk it doesnt talk,4148.72,1264.53
Max,Kush,307.333,313.673,6.34,talk it doesnt talk,7134.59,2174.62
Max,Alicia,307.333,300.667,6.6667,talk it doesnt talk,7502.2,2286.67
Max,Riad,308.0,303.98,4.02,it doesnt talk but,4523.83,1378.86
Max,Kush,308.0,314.06,6.06,it doesnt talk but,6819.5,2078.58
Max,Alicia,308.0,301.0,7.0,it doesnt talk but,7877.31,2401.0
Max,Riad,308.2,304.18,4.02,doesnt talk but if,4523.83,1378.86
Max,Kush,308.2,314.284,6.084,doesnt talk but if,6846.51,2086.81
Max,Alicia,308.2,301.2,7.0,doesnt talk but if,7877.31,2401.0
Max,Riad,308.4,304.38,4.02,talk but if i,4523.83,1378.86
Max,Kush,308.4,314.508,6.108,talk but if i,6873.52,2095.04
Max,Alicia,308.4,301.4,7.0,talk but if i,7877.31,2401.0
Max,Riad,308.6,304.58,4.02,but if i throw,4523.83,1378.86
Max,Kush,308.6,314.732,6.132,but if i throw,6900.52,2103.28
Max,Alicia,308.6,301.6,7.0,but if i throw,7877.31,2401.0
Max,Riad,308.8,304.78,4.02,if i throw it,4523.83,1378.86
Max,Kush,308.8,314.956,6.156,if i throw it,6927.53,2111.51
Max,Alicia,308.8,301.8,7.0,if i throw it,7877.31,2401.0
Max,Riad,309.0,304.98,4.02,i throw it to,4523.83,1378.86
Max,Kush,309.0,315.18,6.18,i throw it to,6954.54,2119.74
Max,Alicia,309.0,302.0,7.0,i throw it to,7877.31,2401.0
Max,Riad,309.2,305.18,4.02,throw it to you,4523.83,1378.86
Max,Kush,309.2,315.404,6.204,throw it to you,6981.55,2127.97
Max,Alicia,309.2,302.2,7.0,throw it to you,7877.31,2401.0
Max,Riad,309.4,305.38,4.02,it to you can,4523.83,1378.86
Max,Kush,309.4,315.628,6.228,it to you can,7008.56,2136.2
Max,Alicia,309.4,302.4,7.0,it to you can,7877.31,2401.0
Max,Riad,309.6,305.58,4.02,to you can i,4523.83,1378.86
Max,Kush,309.6,315.852,6.252,to you can i,7035.56,2144.44
Max,Alicia,309.6,302.6,7.0,to you can i,7877.31,2401.0
Max,Riad,309.8,305.78,4.02,you can i have,4523.83,1378.86
Max,Kush,309.8,316.076,6.276,you can i have,7062.57,2152.67
Max,Alicia,309.8,302.8,7.0,you can i have,7877.31,2401.0
Max,Riad,310.0,305.98,4.02,can i have the,4523.83,1378.86
Max,Kush,310.0,316.3,6.3,can i have the,7089.58,2160.9
Max,Alicia,310.0,303.0,7.0,can i have the,7877.31,2401.0
Max,Riad,310.4,306.18,4.22,i have the panda,4748.89,1447.46
Max,Kush,310.4,316.5,6.1,i have the panda,6864.51,2092.3
Max,Alicia,310.4,303.2,7.2,i have the panda,8102.38,2469.6
Max,Riad,312.0,307.98,4.02,now what do i,4523.83,1378.86
Max,Kush,312.0,319.02,7.02,now what do i,7899.82,2407.86
Max,Alicia,312.0,305.0,7.0,now what do i,7877.31,2401.0
Max,Riad,312.4,308.38,4.02,what do i do,4523.83,1378.86
Max,Kush,312.4,319.212,6.812,what do i do,7665.75,2336.52
Max,Alicia,312.4,305.2,7.2,what do i do,8102.38,2469.6
Max,Riad,312.8,308.78,4.02,do i do now,4523.83,1378.86
Max,Kush,312.8,319.404,6.604,do i do now,7431.68,2265.17
Max,Alicia,312.8,305.4,7.4,do i do now,8327.44,2538.2
Max,Riad,313.2,309.18,4.02,i do now you,4523.83,1378.86
Max,Kush,313.2,319.596,6.396,i do now you,7197.61,2193.83
Max,Alicia,313.2,305.6,7.6,i do now you,8552.51,2606.8
Max,Riad,313.6,309.58,4.02,do now you get,4523.83,1378.86
Max,Kush,313.6,319.788,6.188,do now you get,6963.54,2122.48
Max,Alicia,313.6,305.8,7.8,do now you get,8777.57,2675.4
Max,Riad,314.0,309.98,4.02,now you get to,4523.83,1378.86
Max,Kush,314.0,319.98,5.98,now you get to,6729.47,2051.14
Max,Alicia,314.0,306.0,8.0,now you get to,9002.64,2744.0
Max,Riad,314.222,310.202,4.02,you get to talk,4523.83,1378.86
Max,Kush,314.222,320.282,6.06,you get to talk,6819.5,2078.58
Max,Alicia,314.222,306.333,7.8889,you get to talk,8877.6,2705.89
Max,Riad,314.444,310.424,4.02,get to talk about,4523.83,1378.86
Max,Kush,314.444,320.584,6.14,get to talk about,6909.53,2106.02
Max,Alicia,314.444,306.667,7.7778,get to talk about,8752.57,2667.78
Max,Riad,314.667,310.647,4.02,to talk about whatever,4523.83,1378.86
Max,Kush,314.667,320.887,6.22,to talk about whatever,6999.55,2133.46
Max,Alicia,314.667,307.0,7.6667,to talk about whatever,8627.53,2629.67
Max,Riad,314.889,310.869,4.02,talk about whatever you,4523.83,1378.86
Max,Kush,314.889,321.189,6.3,talk about whatever you,7089.58,2160.9
Max,Alicia,314.889,307.333,7.5556,talk about whatever you,8502.49,2591.56
Max,Riad,315.111,311.091,4.02,about whatever you want,4523.83,1378.86
Max,Kush,315.111,321.491,6.38,about whatever you want,7179.61,2188.34
Max,Alicia,315.111,307.667,7.4444,about whatever you want,8377.46,2553.44
Max,Riad,315.333,311.313,4.02,whatever you want whats,4523.83,1378.86
Max,Kush,315.333,321.793,6.46,whatever you want whats,7269.63,2215.78
Max,Alicia,315.333,308.0,7.3333,whatever you want whats,8252.42,2515.33
Max,Riad,315.556,311.536,4.02,you want whats on,4523.83,1378.86
Max,Kush,315.556,322.096,6.54,you want whats on,7359.66,2243.22
Max,Alicia,315.556,308.333,7.2222,you want whats on,8127.38,2477.22
Max,Riad,315.778,311.758,4.02,want whats on your,4523.83,1378.86
Max,Kush,315.778,322.398,6.62,want whats on your,7449.68,2270.66
Max,Alicia,315.778,308.667,7.1111,want whats on your,8002.35,2439.11
Max,Riad,316.0,311.98,4.02,whats on your mind,4523.83,1378.86
Max,Kush,316.0,322.7,6.7,whats on your mind,7539.71,2298.1
Max,Alicia,316.0,309.0,7.0,whats on your mind,7877.31,2401.0
Max,Riad,316.4,312.38,4.02,on your mind today,4523.83,1378.86
Max,Kush,316.4,323.036,6.636,on your mind today,7467.69,2276.15
Max,Alicia,316.4,309.4,7.0,on your mind today,7877.31,2401.0
Max,Riad,316.8,312.78,4.02,your mind today whats,4523.83,1378.86
Max,Kush,316.8,323.372,6.572,your mind today whats,7395.67,2254.2
Max,Alicia,316.8,309.8,7.0,your mind today whats,7877.31,2401.0
Max,Riad,317.2,313.18,4.02,mind today whats going,4523.83,1378.86
Max,Kush,317.2,323.708,6.508,mind today whats going,7323.65,2232.24
Max,Alicia,317.2,310.2,7.0,mind today whats going,7877.31,2401.0
Max,Riad,317.6,313.58,4.02,today whats going on,4523.83,1378.86
Max,Kush,317.6,324.044,6.444,today whats going on,7251.63,2210.29
Max,Alicia,317.6,310.6,7.0,today whats going on,7877.31,2401.0
Max,Riad,318.0,313.98,4.02,whats going on today,4523.83,1378.86
Max,Kush,318.0,324.38,6.38,whats going on today,7179.61,2188.34
Max,Alicia,318.0,311.0,7.0,whats going on today,7877.31,2401.0
Max,Riad,318.5,314.23,4.27,going on today i,4805.16,1464.61
Max,Riad,319.0,314.48,4.52,on today i dont,5086.49,1550.36
Max,Riad,319.5,314.73,4.77,today i dont know,5367.82,1636.11
Max,Riad,320.0,314.98,5.02,i dont know i,5649.16,1721.86
Max,Kush,320.0,326.24,6.24,i dont know i,7022.06,2140.32
Max,Alicia,320.0,313.0,7.0,i dont know i,7877.31,2401.0
Max,Riad,320.222,315.313,4.9089,dont know i was,5524.12,1683.75
Max,Kush,320.222,326.553,6.3311,dont know i was,7124.59,2171.57
Max,Alicia,320.222,313.333,6.8889,dont know i was,7752.27,2362.89
Max,Riad,320.444,315.647,4.7978,know i was about,5399.08,1645.64
Max,Kush,320.444,326.867,6.4222,know i was about,7227.12,2202.82
Max,Alicia,320.444,313.667,6.7778,know i was about,7627.24,2324.78
Max,Riad,320.667,315.98,4.6867,i was about to,5274.05,1607.53
Max,Kush,320.667,327.18,6.5133,i was about to,7329.65,2234.07
Max,Alicia,320.667,314.0,6.6667,i was about to,7502.2,2286.67
Max,Riad,320.889,316.288,4.6012,was about to start,5177.86,1578.21
Max,Kush,320.889,327.38,6.4911,was about to start,7304.64,2226.45
Max,Alicia,320.889,314.231,6.6581,was about to start,7492.58,2283.74
Max,Riad,321.111,316.595,4.5157,about to start coloring,5081.68,1548.89
Max,Kush,321.111,327.58,6.4689,about to start coloring,7279.63,2218.83
Max,Alicia,321.111,314.462,6.6496,about to start coloring,7482.96,2280.8
Max,Riad,321.333,316.903,4.4303,to start coloring and,4985.5,1519.58
Max,Kush,321.333,327.78,6.4467,to start coloring and,7254.63,2211.21
Max,Alicia,321.333,314.692,6.641,to start coloring and,7473.35,2277.87
Max,Riad,321.556,317.211,4.3448,start coloring and then,4889.32,1490.26
Max,Kush,321.556,327.98,6.4244,start coloring and then,7229.62,2203.58
Max,Alicia,321.556,314.923,6.6325,start coloring and then,7463.73,2274.94
Max,Riad,321.778,317.518,4.2593,coloring and then you,4793.14,1460.95
Max,Kush,321.778,328.18,6.4022,coloring and then you,7204.61,2195.96
Max,Alicia,321.778,315.154,6.6239,coloring and then you,7454.11,2272.01
Max,Riad,322.0,317.826,4.1738,and then you started,4696.95,1431.63
Max,Kush,322.0,328.38,6.38,and then you started,7179.61,2188.34
Max,Alicia,322.0,315.385,6.6154,and then you started,7444.49,2269.08
Max,Riad,322.333,318.134,4.1995,then you started talking,4725.81,1440.42
Max,Kush,322.333,328.58,6.2467,then you started talking,7029.56,2142.61
Max,Alicia,322.333,315.615,6.7179,then you started talking,7559.91,2304.26
Max,Riad,322.667,318.442,4.2251,you started talking about,4754.66,1449.22
Max,Kush,322.667,328.78,6.1133,you started talking about,6879.52,2096.87
Max,Alicia,322.667,315.846,6.8205,you started talking about,7675.33,2339.44
Max,Kush,323.0,328.98,5.98,started talking about pandas,6729.47,2051.14
Max,Alicia,323.0,316.077,6.9231,started talking about pandas,7790.75,2374.62
Max,Riad,326.0,321.766,4.2343,show the panda what,4764.97,1452.36
Max,Kush,326.0,332.13,6.13,show the panda what,6898.27,2102.59
Max,Alicia,326.0,318.786,7.2143,show the panda what,8118.45,2474.5
Max,Riad,326.333,322.123,4.2105,the panda what you,4738.18,1444.19
Max,Kush,326.333,332.46,6.1267,the panda what you,6894.52,2101.45
Max,Alicia,326.333,319.143,7.1905,the panda what you,8091.66,2466.33
Max,Riad,326.667,322.48,4.1867,panda what you have,4711.38,1436.03
Max,Kush,326.667,332.79,6.1233,panda what you have,6890.77,2100.3
Max,Alicia,326.667,319.5,7.1667,panda what you have,8064.87,2458.17
Max,Alicia,327.0,319.857,7.1429,what you have on,8038.07,2450.0
Max,Alicia,327.333,320.214,7.119,you have on your,8011.28,2441.83
Max,Alicia,327.667,320.571,7.0952,have on your book,7984.48,2433.67
Max,Riad,330.0,326.02,3.98,look i have not,4478.81,1365.14
Max,Kush,330.0,336.78,6.78,look i have not,7629.74,2325.54
Max,Alicia,330.0,324.0,6.0,look i have not,6751.98,2058.0
Max,Riad,330.667,326.52,4.1467,i have not drawn,4666.37,1422.31
Max,Kush,330.667,337.187,6.52,i have not drawn,7337.15,2236.36
Max,Alicia,330.667,325.0,5.6667,i have not drawn,6376.87,1943.67
Max,Riad,331.333,327.02,4.3133,have not drawn anything,4853.92,1479.47
Max,Kush,331.333,337.593,6.26,have not drawn anything,7044.57,2147.18
Max,Alicia,331.333,325.2,6.1333,have not drawn anything,6902.02,2103.73
Max,Riad,334.0,331.02,2.98,look at this thats,3353.48,1022.14
Max,Kush,334.0,341.34,7.34,look at this thats,8259.92,2517.62
Max,Alicia,334.0,328.0,6.0,look at this thats,6751.98,2058.0
Max,Riad,334.667,331.353,3.3133,at this thats very,3728.59,1136.47
Max,Kush,334.667,341.727,7.06,at this thats very,7944.83,2421.58
Max,Alicia,334.667,328.333,6.3333,at this thats very,7127.09,2172.33
Max,Riad,335.333,331.687,3.6467,this thats very creative,4103.7,1250.81
Max,Kush,335.333,342.113,6.78,this thats very creative,7629.74,2325.54
Max,Alicia,335.333,328.667,6.6667,this thats very creative,7502.2,2286.67
Max,Riad,336.0,332.02,3.98,thats very creative of,4478.81,1365.14
Max,Kush,336.0,342.5,6.5,thats very creative of,7314.64,2229.5
Max,Alicia,336.0,329.0,7.0,thats very creative of,7877.31,2401.0
Max,Riad,336.4,332.42,3.98,very creative of you,4478.81,1365.14
Max,Kush,336.4,342.94,6.54,very creative of you,7359.66,2243.22
Max,Alicia,336.4,329.4,7.0,very creative of you,7877.31,2401.0
Max,Riad,336.8,332.82,3.98,creative of you i,4478.81,1365.14
Max,Kush,336.8,343.38,6.58,creative of you i,7404.67,2256.94
Max,Alicia,336.8,329.8,7.0,creative of you i,7877.31,2401.0
Max,Riad,337.2,333.22,3.98,of you i cant,4478.81,1365.14
Max,Kush,337.2,343.82,6.62,of you i cant,7449.68,2270.66
Max,Alicia,337.2,330.2,7.0,of you i cant,7877.31,2401.0
Max,Riad,337.6,333.62,3.98,you i cant read,4478.81,1365.14
Max,Kush,337.6,344.26,6.66,you i cant read,7494.7,2284.38
Max,Alicia,337.6,330.6,7.0,you i cant read,7877.31,2401.0
Max,Riad,338.0,334.02,3.98,i cant read this,4478.81,1365.14
Max,Kush,338.0,344.7,6.7,i cant read this,7539.71,2298.1
Max,Alicia,338.0,331.0,7.0,i cant read this,7877.31,2401.0
Max,Riad,338.5,334.77,3.73,cant read this i,4197.48,1279.39
Max,Kush,338.5,345.41,6.91,cant read this i,7776.03,2370.13
Max,Alicia,338.5,331.5,7.0,cant read this i,7877.31,2401.0
Max,Riad,339.0,335.52,3.48,read this i thought,3916.15,1193.64
Max,Kush,339.0,346.12,7.12,read this i thought,8012.35,2442.16
Max,Alicia,339.0,332.0,7.0,read this i thought,7877.31,2401.0
Max,Riad,339.5,336.27,3.23,this i thought you,3634.82,1107.89
Max,Kush,339.5,346.83,7.33,this i thought you,8248.67,2514.19
Max,Alicia,339.5,332.5,7.0,this i thought you,7877.31,2401.0
Max,Riad,340.0,337.02,2.98,i thought you made,3353.48,1022.14
Max,Kush,340.0,347.54,7.54,i thought you made,8484.99,2586.22
Max,Alicia,340.0,333.0,7.0,i thought you made,7877.31,2401.0
Max,Riad,340.4,337.22,3.18,thought you made it,3578.55,1090.74
Max,Kush,340.4,347.724,7.324,thought you made it,8241.92,2512.13
Max,Alicia,340.4,333.4,7.0,thought you made it,7877.31,2401.0
Max,Riad,340.8,337.42,3.38,you made it what,3803.62,1159.34
Max,Kush,340.8,347.908,7.108,you made it what,7998.85,2438.04
Max,Alicia,340.8,333.8,7.0,you made it what,7877.31,2401.0
Max,Riad,341.2,337.62,3.58,made it what do,4028.68,1227.94
Max,Kush,341.2,348.092,6.892,made it what do,7755.77,2363.96
Max,Alicia,341.2,334.2,7.0,made it what do,7877.31,2401.0
Max,Riad,341.6,337.82,3.78,it what do you,4253.75,1296.54
Max,Kush,341.6,348.276,6.676,it what do you,7512.7,2289.87
Max,Alicia,341.6,334.6,7.0,it what do you,7877.31,2401.0
Max,Riad,342.0,338.02,3.98,what do you mean,4478.81,1365.14
Max,Kush,342.0,348.46,6.46,what do you mean,7269.63,2215.78
Max,Alicia,342.0,335.0,7.0,what do you mean,7877.31,2401.0
Max,Riad,342.25,338.27,3.98,do you mean you,4478.81,1365.14
Max,Kush,342.25,348.67,6.42,do you mean you,7224.62,2202.06
Max,Alicia,342.25,335.25,7.0,do you mean you,7877.31,2401.0
Max,Riad,342.5,338.52,3.98,you mean you cannot,4478.81,1365.14
Max,Kush,342.5,348.88,6.38,you mean you cannot,7179.61,2188.34
Max,Alicia,342.5,335.5,7.0,you mean you cannot,7877.31,2401.0
Max,Riad,342.75,338.77,3.98,mean you cannot read,4478.81,1365.14
Max,Kush,342.75,349.09,6.34,mean you cannot read,7134.59,2174.62
Max,Alicia,342.75,335.75,7.0,mean you cannot read,7877.31,2401.0
